CONTROLN,TARGET_D
113356,64.0
16195,64.0
136857,64.0
171003,128.0
151615,64.0
3545,64.0
3865,128.0
109662,128.0
84690,128.0
46769,64.0
41119,64.0
156414,64.0
65099,64.0
182575,128.0
79719,128.0
16131,128.0
86309,64.0
133664,64.0
71791,64.0
164233,64.0
113892,128.0
131422,64.0
47714,64.0
49485,128.0
80039,128.0
7069,128.0
19071,128.0
173205,64.0
80650,128.0
102107,64.0
168823,128.0
116723,128.0
137642,128.0
159178,128.0
8782,128.0
121626,64.0
182748,128.0
75030,128.0
107213,128.0
73010,128.0
186320,128.0
70622,64.0
11883,64.0
11805,128.0
181105,64.0
142525,64.0
179497,128.0
79498,128.0
50847,64.0
120376,128.0
52830,64.0
161140,128.0
121115,64.0
180418,64.0
131566,64.0
176313,128.0
165710,128.0
72225,128.0
90281,64.0
95991,128.0
133626,128.0
101716,64.0
131064,64.0
61319,64.0
2067,64.0
36377,128.0
183226,64.0
157250,64.0
72762,64.0
156266,128.0
59794,64.0
84740,128.0
57333,128.0
3152,64.0
152230,128.0
74703,128.0
128325,64.0
153712,64.0
88735,128.0
182938,128.0
120469,128.0
157481,64.0
10092,64.0
14826,0.0
63485,64.0
132093,64.0
88333,128.0
186462,128.0
59874,64.0
88943,64.0
96827,128.0
19574,64.0
171891,64.0
77521,128.0
128836,64.0
181440,64.0
175871,128.0
40371,64.0
55725,128.0
153789,64.0
160177,128.0
118199,64.0
98462,64.0
170284,128.0
3029,128.0
120267,128.0
152623,128.0
182877,64.0
161565,128.0
182578,128.0
77588,128.0
81665,128.0
20667,128.0
134596,128.0
32915,128.0
13626,64.0
112402,128.0
41453,128.0
161633,64.0
151997,128.0
88283,64.0
183387,64.0
34302,128.0
145114,64.0
22969,64.0
85999,128.0
12905,64.0
5459,128.0
75462,64.0
12979,64.0
162536,64.0
136818,64.0
158286,128.0
152921,64.0
97502,128.0
138136,64.0
93174,64.0
93760,64.0
113811,64.0
60052,64.0
162620,128.0
78192,64.0
88341,128.0
77088,128.0
177278,128.0
63375,64.0
14670,128.0
21185,64.0
29719,128.0
143997,64.0
21354,64.0
119470,128.0
127893,64.0
24599,64.0
124986,128.0
104567,64.0
50789,128.0
191116,64.0
16902,64.0
13483,128.0
190838,128.0
62046,64.0
8644,128.0
841,64.0
149678,64.0
171942,64.0
169208,64.0
13897,128.0
18450,128.0
71516,64.0
73589,128.0
113991,128.0
82936,64.0
134536,64.0
69765,64.0
165618,128.0
81770,128.0
31118,128.0
117807,128.0
128972,64.0
8143,128.0
134114,64.0
90999,64.0
84445,64.0
78810,64.0
104181,128.0
143133,64.0
147872,64.0
96328,64.0
81722,64.0
2320,128.0
69515,64.0
76080,128.0
43322,64.0
133525,128.0
95118,128.0
134475,64.0
90777,128.0
113803,128.0
6536,128.0
85996,64.0
124364,128.0
118196,64.0
97598,128.0
170424,64.0
166101,128.0
156553,64.0
156316,64.0
93859,128.0
105568,128.0
39870,64.0
49392,64.0
90761,64.0
156672,128.0
60835,64.0
86122,128.0
179852,128.0
44062,128.0
53726,128.0
23741,128.0
26603,64.0
17010,128.0
80308,128.0
176300,128.0
177823,64.0
67770,128.0
80887,64.0
126952,128.0
143158,64.0
80231,128.0
190121,64.0
152877,64.0
38717,128.0
14496,64.0
69014,64.0
108708,64.0
7835,128.0
104891,128.0
53333,64.0
100077,64.0
152777,128.0
172980,128.0
181462,128.0
112098,64.0
175378,64.0
1252,64.0
181586,64.0
121729,128.0
69667,128.0
134800,128.0
441,128.0
12399,128.0
98991,128.0
153272,128.0
29632,64.0
189482,128.0
141566,128.0
47355,64.0
170081,64.0
6835,128.0
86668,128.0
159163,64.0
87623,128.0
11648,128.0
125759,128.0
15948,64.0
185325,64.0
173062,64.0
119437,128.0
67148,128.0
161316,64.0
34417,64.0
123699,64.0
10268,128.0
163288,128.0
191032,64.0
12200,64.0
132913,64.0
163491,128.0
130134,128.0
71175,64.0
53725,128.0
49026,64.0
21905,128.0
155417,64.0
111799,128.0
110950,64.0
79413,64.0
176433,128.0
127147,64.0
114345,64.0
74937,128.0
180096,128.0
151446,128.0
117137,64.0
143773,128.0
32677,128.0
109430,64.0
183367,128.0
143688,64.0
176619,128.0
104273,64.0
139732,128.0
104145,64.0
102025,64.0
78956,64.0
59743,64.0
93365,128.0
133053,64.0
66973,64.0
23487,64.0
37341,64.0
124090,64.0
1636,64.0
144887,128.0
113895,128.0
189399,128.0
31827,128.0
30770,64.0
134613,64.0
176479,128.0
132209,64.0
154799,128.0
4355,128.0
35518,128.0
13733,64.0
61476,128.0
162169,64.0
116254,128.0
106592,128.0
99420,128.0
13728,128.0
131080,64.0
116658,64.0
165004,128.0
146149,64.0
106255,64.0
84525,64.0
83033,64.0
14931,128.0
602,128.0
128735,64.0
153425,128.0
59106,128.0
117433,64.0
109644,64.0
118955,128.0
85185,128.0
178463,128.0
22450,64.0
169476,128.0
157066,64.0
122667,64.0
113380,64.0
72012,64.0
8430,128.0
55933,64.0
47851,64.0
165224,64.0
88849,128.0
143485,64.0
124363,128.0
78799,128.0
125500,64.0
34612,64.0
34338,64.0
178814,64.0
159671,64.0
51963,64.0
26393,64.0
27286,64.0
87554,64.0
85753,64.0
28232,128.0
143366,64.0
113045,64.0
119253,128.0
102623,128.0
166685,64.0
59492,64.0
133817,128.0
86439,64.0
36813,128.0
75048,64.0
119198,64.0
108248,128.0
118324,64.0
110387,64.0
123989,128.0
50029,64.0
85582,64.0
166728,128.0
140001,64.0
183552,64.0
42643,64.0
152709,64.0
175428,64.0
165406,128.0
28385,64.0
115722,64.0
31606,128.0
91751,128.0
99785,64.0
65769,64.0
108038,128.0
24971,64.0
96317,128.0
135477,128.0
54200,128.0
161247,64.0
149659,128.0
62263,128.0
171772,64.0
115083,128.0
25053,64.0
150186,64.0
114747,128.0
63046,64.0
168022,128.0
52224,128.0
128607,128.0
87995,64.0
72408,128.0
4455,128.0
96434,64.0
156526,64.0
81798,128.0
146437,64.0
171819,64.0
183111,128.0
106249,128.0
25955,64.0
151195,64.0
186243,128.0
190566,128.0
172477,128.0
152553,64.0
107240,128.0
166832,128.0
69734,64.0
2760,64.0
72732,128.0
95932,128.0
113148,128.0
144855,64.0
58911,64.0
95485,64.0
24644,128.0
166507,64.0
149512,64.0
61901,128.0
60805,128.0
14045,64.0
5321,64.0
1057,128.0
7672,128.0
15724,128.0
46134,64.0
12386,64.0
190595,64.0
61336,64.0
14755,128.0
58978,64.0
48734,64.0
25248,128.0
102648,128.0
138454,128.0
58950,128.0
70140,128.0
73130,64.0
29588,128.0
94408,128.0
39095,128.0
91675,64.0
56865,128.0
129396,128.0
136359,128.0
29297,64.0
3431,64.0
114998,128.0
183970,64.0
151417,64.0
125951,64.0
166461,64.0
90586,64.0
136416,64.0
110219,64.0
79264,64.0
7424,64.0
14781,192.0
58395,64.0
156143,64.0
99634,128.0
170798,128.0
25205,64.0
117914,128.0
178922,128.0
107389,128.0
87269,128.0
116879,64.0
169437,128.0
94825,64.0
165684,128.0
